0
43015
31327
31147
39914
29534
34823
40943
15836
44205
21941
24892
23201
43528
31281
41688
37913
33678
30095
39217
33603
40274
40243
32399
40270
8195
35903
36747
23353
32295
31733
2092
37378
37159
318
35478
35984
28904
9824
6058
31187
12
15876
20170
40799
29887
44711
40171
34238
38503
22032
28243
40780
22161
16623
36963
30018
19549
35891
26729
15832
26636
30722
31780
89171
36982
25502
30429
31999
32493
37143
44077
10626
43004
42694
44526
27574
30032
88028
27518
27047
35856
30481
27660
29856
39165
16001
31820
35397
30596
23732
39332
23725
20081
2622
22670
25098
27510
30038
40207
10490
35758
39347
9951
23756
43428
28905
39312
24378
41385
41560
42071
5987
38353
20712
9829
39466
25667
30733
19755
4942
14795
3555
20308
38583
15244
25844
38513
46
42743
41795
39338
33556
35183
36283
34193
25510
2684
36243
15714
33415
13075
39482
26448
38954
35996
44601
43371
30420
40541
14621
14502
18598
8134
35754
37792
5017
43110
32102
38624
30484
37266
37165
43588
4668
39618
11079
37500
20775
39100
38673
21589
33713
1392
40020
81732
29841
40735
44636
24340
29815
40501
38921
41847
3549
84452
38154
8835
31842
44890
41804
84415
32034
31883
17563
40206
41943
44493
24227
29868
36532
3938
39600
40510
23039
15390
81634
35685
8884
8601
81921
29277
21827
14144
81182
38575
26375
12624
28870
36034
36109
33628
31537
40198
22913
14143
6792
33544
5016
39429
5156
44147
5581
34066
29925
29944
33472
30951
30450
43624
40019
30888
14728
40044
23318
81014
28118
4727
42764
32261
41070
17528
20774
9818
30611
25588
40018
30613
42980
14180
41470
43014
29008
23127
39708
38959
39430
40016
38302
25539
37604
39010
10305
14064
18517
5192
28385
9821
27049
12388
44604
22594
29669
41928
38678
32255
33321
35699
27692
25765
27367
3038
38860
29011
6073
44463
28740
39228
30125
19920
38768
31222
27048
33804
27030
36606
34254
5729
3506
32123
7933
1616
38744
4712
39345
29832
37818
37084
81792
36584
40221
3749
16294
38600
28811
31057
5730
28265
43438
32363
44802
41075
26782
9961
21818
23105
44154
9880
33843
30373
38324
16483
16631
30343
39423
39625
36077
24082
37708
28499
41587
13658
4382
31540
32254
39369
20764
31015
88342
27610
28284
3900
36713
81696
14493
37544
40665
38789
38231
14563
39124
27141
26109
31877
40942
41811
36039
36002
89005
38597
20129
40986
44837
40046
5277
82205
43229
41845
27463
10954
9721
38625
36258
40011
41459
10144
38599
39271
10183
40185
36583
40615
34398
11909
43016
30261
38301
3753
41906
29165
12446
26755
44068
33668
39424
29256
28584
43209
43068
35703
30262
44599
34739
8331
15952
37087
32172
31715
29275
34227
9329
36030
37492
33645
36422
33410
