,1,2,3,4,5,6,7,8,9,mx,my,mz,time
0,1091.5707279267215,2000.6077012535304,3249.62100027547,2000.6077012535304,3669.516904655598,5957.993150867752,3249.62100027547,5957.993150867752,9675.834667257763,-11610.644605455149,11288.776163935481,-10330.30019666796,86110.0
1,1606.4051130592688,2133.9403555681715,4179.457402144318,2133.9403555681715,2836.857656648016,5553.596426914865,4179.457402144318,5553.596426914865,10875.153587588662,-11266.770036190712,11756.334459170945,-9426.304131897667,85810.0
2,2239.297155345628,2139.2481625171677,5204.507141569467,2139.2481625171677,2045.4021979875524,4973.292811910694,5204.507141569467,4973.292811910694,12097.192499343702,-10862.198012663792,12160.504919964473,-8471.56523606852,85510.0
3,3001.827445826887,1991.447287751963,6324.78212068389,1991.447287751963,1322.6349147560256,4197.061850740183,6324.78212068389,4197.061850740183,13327.06053606536,-10394.800100478602,12494.27286869289,-7467.877853932688,85210.0
4,3907.5481186460297,1658.9824396454776,7538.654582358636,1658.9824396454776,705.6735418478678,3201.6134036707463,7538.654582358636,3201.6134036707463,14544.782524575852,-9862.22148436964,12749.60870020848,-6417.42767626722,84910.0
5,4972.0055482865855,1101.8731856139598,8841.437484655162,1101.8731856139598,245.45420613875328,1960.3525015453165,8841.437484655162,1960.3525015453165,15722.980474922586,-9261.880047479674,12917.229388303413,-5322.968116943333,84610.0
6,6212.474673186439,269.1919081488206,10223.075500467887,269.1919081488206,12.907287339517765,443.91051264118545,10223.075500467887,443.91051264118545,16823.541058552666,-8590.981823723037,12986.295996535533,-4188.070856518787,84310.0
7,7647.07503249188,-904.0999061257222,11664.35922912211,-904.0999061257222,108.1692265453934,-1378.0965963510237,11664.35922912211,-1378.0965963510237,17792.81311245664,-7846.5674560331745,12944.028011512148,-3017.488487380296,84010.0
8,9292.61221218673,-2500.862576810207,13130.673215251296,-2500.862576810207,674.4202115181557,-3532.7450262949314,13130.673215251296,-3532.7450262949314,18554.734847898053,-7025.616261236785,12775.211461196088,-1817.6893970898018,83710.0
9,11159.838998246343,-4625.426404600548,14561.623994996356,-4625.426404600548,1918.6670092884308,-6034.200911453818,14561.623994996356,-6034.200911453818,19001.243551054467,-6125.256848022905,12461.576960130427,-597.661723260142,83410.0
10,13243.543173585771,-7405.152330079837,15853.87035249915,-7405.152330079837,4142.481475915508,-8863.324969399571,15853.87035249915,-8863.324969399571,18979.754502057054,-5143.175648333844,11981.0340287481,629.8559062729113,83110.0
11,15502.377396097836,-10984.191744154952,16833.20466651793,-10984.191744154952,7785.24194588299,-11925.359055385368,16833.20466651793,-11925.359055385368,18279.62285887375,-4078.3962318758586,11306.790930015759,1846.459501178162,82810.0
12,17818.88369378683,-15494.47559083631,17211.6288414606,-15494.47559083631,13476.608195874504,-14963.958838233437,17211.6288414606,-14963.958838233437,16626.920063827805,-2932.759076686174,10406.521985168838,3025.0691251522107,82510.0
13,19923.986535311942,-20967.08721737008,16531.50116229944,-20967.08721737008,22069.84775755902,-17393.235928340888,16531.50116229944,-17393.235928340888,13719.459589128019,-1713.7249196354348,9242.113227847183,4125.212264233958,82210.0
14,21270.609873495756,-27102.79975689264,14132.530898242017,-27102.79975689264,34542.64517282502,-18001.18413046028,14132.530898242017,-18001.18413046028,9394.605457097005,-439.61902750796855,7771.473342105952,5085.90576251549,81910.0
15,20892.088151479707,-32771.216975412506,9296.564497401101,-32771.216975412506,51421.10359103714,-14570.365183035534,9296.564497401101,-14570.365183035534,4145.856594508716,851.0155336786861,5956.1306811639615,5816.217555727612,81610.0
16,17521.880133071067,-35266.792541555464,1995.579175455303,-35266.792541555464,71018.91055696142,-3989.4207194511646,1995.579175455303,-3989.4207194511646,247.50081244984912,2085.0039324929644,3782.3266232064298,6187.721531001734,81310.0
17,10750.245137542155,-30467.338116590072,-5358.789193594189,-30467.338116590072,86446.71962076232,15261.203011224115,-5358.789193594189,15261.203011224115,2726.281065002383,3141.061966255024,1304.6626953505147,6045.284633901088,81010.0
18,3282.7050741467297,-16803.410314594348,-7228.029932128804,-16803.410314594348,86430.04436845946,37309.693611048,-7228.029932128804,37309.693611048,16146.964129158596,3862.6441604010874,-1301.261675687101,5267.07068569921,80710.0
19,23.840337483997917,-613.4338896812401,-418.86800234233664,-613.4338896812401,67473.75235121953,49315.96621462409,-418.86800234233664,49315.96621462409,36092.20864928034,4127.857244379688,-3751.74665029385,3867.8203730835676,80410.0
20,2125.257831612488,9331.031579369634,10388.244764055184,9331.031579369634,41349.42239570079,45894.17847794267,10388.244764055184,45894.17847794267,50989.52954526408,3930.8055612144517,-5788.279857742268,2030.8069310592607,80110.0
21,6374.166803523924,11432.09663606869,18814.77821060008,11432.09663606869,20573.616047591087,33796.6440732195,18814.77821060008,33796.6440732195,55574.98370215806,3371.40249028057,-7301.273220639529,-0.8974122813710305,79810.0
22,9999.684394389624,9087.538911484558,22920.43640450629,9087.538911484558,8282.00962536224,20847.140312301395,22920.43640450629,20847.140312301395,52549.30703163753,2576.8876322958085,-8315.689400668225,-2040.4386066030152,79510.0
23,12190.851834133531,5379.999894153766,23694.29878327275,5379.999894153766,2384.518159989148,10464.269508449794,23694.29878327275,10464.269508449794,46058.23905886258,1649.9700561224186,-8913.10364415099,-3982.7959412279374,79210.0
24,13128.619067167072,1815.4731033805356,22551.31842650213,1815.4731033805356,256.37028564439356,3122.43815149613,22551.31842650213,3122.43815149613,38739.85046687624,659.7865933409547,-9179.83995734076,-5780.703800030802,78910.0
25,13202.8226481961,-1103.7307191109146,20495.34035493502,-1103.7307191109146,95.39495789268463,-1711.0463124944197,20495.34035493502,-1711.0463124944197,31817.58130732377,-350.29595716981026,-9188.671167550296,-7418.404647809572,78610.0
26,12743.328217132033,-3312.1321637123574,18107.692639520406,-3312.1321637123574,862.8789110828336,-4704.8880760011925,18107.692639520406,-4704.8880760011925,25731.333585273318,-1353.658644944672,-8996.47140517361,-8895.328975693472,78310.0
27,11978.756898734106,-4894.104634075503,15694.528608652032,-4894.104634075503,2000.969548111959,-6411.192096874041,15694.528608652032,-6411.192096874041,20563.70502630117,-2333.998616808087,-8646.717680990907,-10217.574728264077,78010.0
28,11056.214044245553,-5967.202618188592,13405.66918224123,-5967.202618188592,3221.634044150034,-7234.458414103216,13405.66918224123,-7234.458414103216,16254.971105229713,-3281.2992165985397,-8172.64891602111,-11393.755633752105,77710.0
29,10067.270621029316,-6641.378673563444,11306.954799326519,-6641.378673563444,4382.138203681932,-7458.58501614988,11306.954799326519,-7458.58501614988,12699.756273566647,-4189.39622668854,-7599.924097359904,-12433.053493661155,77410.0
30,9067.846433534989,-7008.004646988759,9420.529539402703,-7008.004646988759,5416.748407016549,-7280.066744363597,9420.529539402703,-7280.066744363597,9787.313714616555,-5054.511706741191,-6948.624900876838,-13344.34409571304,77110.0
31,8091.483208500867,-7139.501771251088,7746.543732013794,-7139.501771251088,6300.100335172542,-6834.71004476905,7746.543732013794,-6834.71004476905,7416.6417557094765,-5874.360721149014,-6234.710248579876,-14135.83950936354,76810.0
32,7157.788726008232,-7092.151248162297,6274.689504416733,-7092.151248162297,7027.628325089492,-6216.761663519142,6274.689504416733,-6216.761663519142,5500.843185310863,-6647.598067807476,-5471.063766022732,-14814.975819133359,76510.0
33,6277.723362952847,-6909.393627475049,4990.274516418574,-6909.393627475049,7605.093836908209,-5492.0420915677505,4990.274516418574,-5492.0420915677505,3967.1375176154443,-7373.469422493361,-4668.250938078816,-15388.414453485519,76210.0
34,5456.901937385265,-6624.751786486039,3877.3724635732783,-6624.751786486039,8042.982709976134,-4706.841212693014,3877.3724635732783,-4706.841212693014,2755.3140294700215,-8051.587473819322,-3835.0717150799737,-15862.092803337937,75910.0
35,4697.663420853064,-6264.185741074745,2920.408231948017,-6264.185741074745,8353.527921885317,-3893.939198953227,2920.408231948017,-3893.939198953227,1815.801347572918,-8681.785846590481,-2978.968897932941,-16241.292898538077,75610.0
36,4000.376091931446,-5847.915227746398,2104.9057139861206,-5847.915227746398,8549.15920549717,-3076.704395747656,2104.9057139861206,-3076.704395747656,1107.8191859412095,-9264.022260069374,-2106.3341848746195,-16530.71326847652,75310.0
37,3364.26599665088,-5391.806674220694,1417.7909416044808,-5391.806674220694,8641.73202124866,-2271.9069503872515,1417.7909416044808,-2271.9069503872515,597.7698270414649,-9798.313322847995,-1222.740958745885,-16734.537255005453,75010.0
38,2787.9462189984165,-4908.4231676209365,847.4635472716284,-4908.4231676209365,8642.182242754277,-1491.671044604713,847.4635472716284,-1491.671044604713,257.89790921882803,-10284.689914666806,-333.124142429758,-16856.495094280515,74710.0
39,2269.757162770695,-4407.820563884297,383.75245013425376,-4407.820563884297,8560.411680622325,-744.8452459972146,383.75245013425376,-744.8452459972146,65.19719421222908,-10723.166090993294,558.0785161804264,-16899.919070475837,74410.0
40,1807.9869174782173,-3898.154906894382,17.818674329909662,-3898.154906894382,8405.29653608195,-37.976632672681504,17.818674329909662,-37.976632672681504,0.5274330014364818,-11113.716914490875,1446.813450218526,-16867.791986044056,74110.0
41,1401.0154851506559,-3386.150647135685,-257.9609366520554,-3386.150647135685,8184.759153655388,623.9869606451972,-257.9609366520554,623.9869606451972,47.90311491898735,-11456.262171517763,2329.319100712163,-16762.789607538776,73810.0
42,1047.4109597115014,-2877.4668049994984,-450.11146053289474,-2877.4668049994984,7905.87059304899,1237.1823980733018,-450.11146053289474,1237.1823980733018,193.91982466461408,-11750.65392492191,3202.0490390513987,-16587.31789924571,73510.0
43,745.9959451629891,-2376.988974225924,-564.1703737660436,-2376.988974225924,7574.967027311053,1798.4467005945671,-564.1703737660436,1798.4467005945671,427.289257983031,-11996.666497511,4061.606211364861,-16343.545887441469,73210.0
44,495.89632802309876,-1889.0683382097436,-604.7869960263242,-1889.0683382097436,7197.771984149801,2305.0223770972666,-604.7869960263242,2305.0223770972666,738.4590601006306,-12193.987901737808,4904.685068853234,-16033.434978851343,72910.0
45,296.58062236167854,-1417.724115582528,-575.8098755714776,-1417.724115582528,6779.521881296813,2754.3242276558935,-575.8098755714776,2754.3242276558935,1119.2979672490085,-12342.212009505916,5728.018991075211,-15658.765526896703,72610.0
46,147.89564947737762,-966.8226100260865,-480.36263701681077,-966.8226100260865,6325.095833714751,3143.747079639433,-480.36263701681077,3143.747079639433,1562.8300951465837,-12440.830941500895,6528.33083566121,-15221.161420805343,72310.0
47,50.102782559162094,-540.2439854950139,-320.9097537157388,-540.2439854950139,5839.1533370998795,3470.4991899728716,-320.9097537157388,3470.4991899728716,2063.00463143055,-12489.227280352929,7302.284708423145,-14722.113480093443,72010.0
48,3.918053288516695,-142.04680844037134,-99.31440812664651,-142.04680844037134,5326.28582352556,3731.449571394908,-99.31440812664651,3731.449571394908,2614.4886850624466,-12486.66579798191,8046.437173059371,-14163.002482470349,71710.0
