,1,2,3,4,5,6,7,8,9,mx,my,mz,time
0,0.7031472358697235,3.3351126629982355,-1.630604354880446,3.3351126629982355,19.864363679319382,-10.393343702497985,-1.630604354880446,-10.393343702497985,5.545132981742393,-38426.71553317031,-10900.394389195171,6880.72450877154,86110.0
1,1.0308045550922105,4.244732550511694,-2.115291279462686,4.244732550511694,20.453023050348133,-10.7682239220662,-2.115291279462686,-10.7682239220662,5.78007644066118,-38307.81806275973,-10380.443363159617,6642.036420075243,85810.0
2,1.4381001820070165,5.193211008416275,-2.6262755381494016,5.193211008416275,21.03737467116642,-11.143171869423588,-2.6262755381494016,-11.143171869423588,6.016752760708854,-38167.82975920009,-9854.778252477505,6399.691922321292,85510.0
3,1.9295360401884536,6.181349180383459,-3.16421392688309,6.181349180383459,21.616373043227803,-11.517625188957858,-3.16421392688309,-11.517625188957858,6.254858446368289,-38006.34145598646,-9323.563012741357,6153.742952256115,85210.0
4,2.5100926639145142,7.209990134773168,-3.729808766643913,7.209990134773168,22.188870303246272,-11.890970020437445,-3.729808766643913,-11.890970020437445,6.494064427797001,-37822.918484129754,-8786.968029259484,5904.242989483511,84910.0
5,3.1852828394218586,8.280014198369114,-4.323808518834491,8.280014198369114,22.753602269626153,-12.262533622954585,-4.323808518834491,-12.262533622954585,6.734012313670223,-37617.098800657484,-8245.171161329614,5651.247425628935,84610.0
6,3.961213006112166,9.392332906862965,-4.947008148511759,9.392332906862965,23.3091726213642,-12.631575987436513,-4.947008148511759,-12.631575987436513,6.9743101228596505,-37388.39092123335,-7698.358910489632,5394.8139787058335,84310.0
7,4.8446537124402305,10.547881180731276,-5.60024911883098,10.547881180731276,23.854034897849335,-12.99728026214634,-5.60024911883098,-12.99728026214634,7.214527402085623,-37136.27163207536,-7146.727733450968,5135.00316064409,84010.0
8,5.84312067347822,11.747607231081169,-6.284418864434186,11.747607231081169,24.386471953092308,-13.358741782905748,-6.284418864434186,-13.358741782905748,7.45418961878377,-36860.18345254236,-6590.485524234753,4871.878807449908,83710.0
9,6.964968285012916,12.992459565477628,-7.000449544536114,12.992459565477628,24.904572431530585,-13.714955459762892,-7.000449544536114,-13.714955459762892,7.692771696361295,-36559.53181528719,-6029.853294684164,4605.50868331115,83410.0
10,8.21949782671802,14.283370289945477,-7.749315814819732,14.283370289945477,25.406203754009596,-14.064801223714216,-7.749315814819732,-14.064801223714216,7.929690532230689,-36233.68192555744,-5465.067088216514,4335.965172230359,83110.0
11,9.617083051545023,15.621233676528195,-8.532031275429686,15.621233676528195,25.88898100738539,-14.407027177902663,-8.532031275429686,-14.407027177902663,8.16429630576016,-35881.9552549654,-4896.380168680994,4063.326073570361,82810.0
12,11.169316433177265,17.006878669833025,-9.349643144071784,17.006878669833025,26.350231018504253,-14.740230026119907,-9.349643144071784,-14.740230026119907,8.395862342587698,-35503.62561755669,-4324.065534836872,3787.675521373513,82510.0
13,12.889180056454162,18.441033616168767,-10.203224558452733,18.441033616168767,26.786950757476472,-15.062832263285415,-10.203224558452733,-15.062832263285415,8.623573251053788,-35097.914767098686,-3748.4188217089145,3509.1050516541263,82210.0
14,14.791246025281119,19.92428098423556,-11.093863718677659,19.92428098423556,27.195759054527453,-15.373055505307441,-11.093863718677659,-15.373055505307441,8.846510983909102,-34663.987443814796,-3169.7616634971723,3227.7148473036173,81910.0
15,16.891912376187715,21.45699916095319,-12.02264881891707,21.45699916095319,27.572840423180935,-15.668889203761346,-12.02264881891707,-15.668889203761346,9.063638400217293,-34200.94578596724,-2588.4456095695937,2943.615197114642,81610.0
16,19.20968188710527,23.039287489092967,-12.990647363805794,23.039287489092967,27.913879557952963,-15.94805382958045,-12.990647363805794,-15.94805382958045,9.27377980491642,-33707.82300618932,-2004.856706369255,2656.928214144456,81310.0
17,21.765492941430487,24.670869477084434,-13.998877982197975,24.670869477084434,28.21398481327606,-16.207957412526564,-13.998877982197975,-16.207957412526564,9.475597821483163,-33183.576213765446,-1419.4208851632748,2367.7898697765477,81010.0
18,24.583113854346692,26.35096743288568,-15.048272187787125,26.35096743288568,28.467598672085792,-16.445644082417783,-15.048272187787125,-16.445644082417783,9.667565800228145,-32627.078241315525,-832.6103302658507,2076.3524141685803,80710.0
19,27.68961493175144,28.078139477391172,-16.13962261871542,28.078139477391172,28.668392882518017,-16.657732966118104,-16.13962261871542,-16.657732966118104,9.847934773032842,-32037.108306708516,-244.95104713902305,1782.7872723494645,80410.0
20,31.11593619485634,29.850066724821072,-17.27351300885024,29.850066724821072,28.80914559446454,-16.84034544337036,-17.27351300885024,-16.84034544337036,10.014693724986165,-31412.3413072913,342.9680920209736,1487.288529490591,80110.0
21,34.89757340579644,31.663274010482038,-18.45022334465298,31.663274010482038,28.881597500300952,-16.989018350132422,-18.45022334465298,-16.989018350132422,10.165521653256398,-30751.335502307862,930.4844713221453,1190.0771508305345,79810.0
22,39.07541107958604,33.512761356002706,-19.669601108161416,33.512761356002706,28.876283743545944,-17.098600240091486,-19.669601108161416,-17.098600240091486,10.297729510119492,-30052.518288968193,1516.8485681095647,891.4061241860963,79510.0
23,43.69673896738011,35.39151458718151,-20.93088584965852,35.39151458718151,28.782338343571325,-17.163127291395618,-20.93088584965852,-17.163127291395618,10.408189668780985,-29314.169715954096,2101.2079145315165,591.5667699137142,79210.0
24,48.81649854283218,37.28985094618505,-22.23246903898747,37.28985094618505,28.587268339175772,-17.175674920243424,-22.23246903898747,-17.175674920243424,10.49324999736803,-28534.403302947234,2682.5874132489416,290.8965402863508,78910.0
25,54.498818927293165,39.19453733119479,-23.57156339717011,39.19453733119479,28.276696239628652,-17.128180743864892,-23.57156339717011,-17.128180743864892,10.5486289820065,-27711.14364347255,3259.864990124622,-10.211264224464847,78610.0
