,1,2,3,4,5,6,7,8,9,mx,my,mz,time
0,100.87539204918187,-52.17360018415882,24.261038307602213,-52.17360018415882,26.986167715730645,-12.547815237909209,24.261038307602213,-12.547815237909209,5.83725335201261,-3660.9048258183025,-6288.116746432841,-4489.941921470744,86110.0
1,74.34057137053114,-60.26012234157401,8.117935942502765,-60.26012234157401,48.84881991768968,-6.579844295349549,8.117935942502765,-6.579844295349549,0.8880733236286459,-5266.6740777259065,-5203.601220660653,-4769.944082991354,85810.0
2,47.47156737016788,-57.011862067064136,-3.1184493276238827,-57.011862067064136,68.47277440313628,3.746243247538238,-3.1184493276238827,3.746243247538238,0.2059389416133038,-6597.583059971802,-3845.6218975044253,-4800.176387727868,85510.0
3,24.55570073988285,-44.97707163933767,-8.55515694518224,-44.97707163933767,82.3869628649599,15.67202720665467,-8.55515694518224,15.67202720665467,2.981635425233039,-7607.280193256598,-2299.321034413935,-4596.225605404643,85210.0
4,8.417858099660478,-27.339915147873846,-8.27809517892907,-27.339915147873846,88.80759206153432,26.89094479291877,-8.27809517892907,26.89094479291877,8.142794469997028,-8265.308608443069,-646.1017322908895,-4179.52583597157,84910.0
5,0.6299815162185112,-7.410569091847537,-3.024999203143967,-7.410569091847537,87.2712323266277,35.62767892589069,-3.024999203143967,35.62767892589069,14.545067940626357,-8553.706988011078,1036.3200214079886,-3575.779354311679,84610.0
6,1.7243319592208526,11.621435021477916,6.026690945988657,11.621435021477916,78.34342709752381,40.62588349359357,6.026690945988657,40.62588349359357,21.068031851843156,-8464.914550603868,2673.0985336259528,-2814.328332873693,84310.0
7,11.325779959848001,26.806121011882713,17.3769790422549,26.806121011882713,63.44683058642298,41.12804402146775,17.3769790422549,41.12804402146775,26.662473144752415,-8000.902739140658,4191.2014245577,-1928.2103004173305,84010.0
8,28.178585250498674,35.529596145198454,29.260672456736533,35.529596145198454,44.79919096223564,36.8930670341629,29.260672456736533,36.8930670341629,30.385971850261466,-7173.4834670060945,5518.472074172754,-954.71561097276,83710.0
9,50.07483933709599,35.67829759219615,39.6883858941565,35.67829759219615,25.422087532481505,28.276763840349478,39.6883858941565,28.276763840349478,31.458470072926197,-6005.817298217333,6583.152630642418,63.69203808458009,83410.0
