,1,2,3,4,5,6,7,8,9,time
0,125.80616355781969,-65.23425439001996,30.344193128563326,-65.23425439001996,33.82770011976163,-15.733994258256923,30.344193128563326,-15.733994258256923,7.321627145884758,86110.0
1,92.72311118832731,-75.33052695458504,10.166574471892137,-75.33052695458504,61.20295156572977,-8.258831920750017,10.166574471892137,-8.258831920750017,1.1165695706343242,85810.0
2,59.20784579048167,-71.26600972303693,-3.8891312444810837,-71.26600972303693,85.7837541513858,4.682572429789495,-3.8891312444810837,4.682572429789495,0.256773240341372,85510.0
3,30.614401162698094,-56.213691778635535,-10.695264200206843,-56.213691778635535,103.22502691722231,19.641046772029124,-10.695264200206843,19.641046772029124,3.737713462216113,85210.0
4,10.478430170209734,-34.14626120058071,-10.34775542723408,-34.14626120058071,111.28703457712625,33.726373413660276,-10.34775542723408,33.726373413660276,10.221290282442226,84910.0
5,0.7748123140887136,-9.200774273492783,-3.7604051889577734,-9.200774273492783,109.38065176803846,44.7084332245106,-3.7604051889577734,44.7084332245106,18.27462386652652,84610.0
6,2.1799222987309492,14.629819501190973,7.598360561984516,14.629819501190973,98.20646855043778,51.004246344800045,7.598360561984516,51.004246344800045,26.490495358073744,84310.0
7,14.233226257824281,33.64696627516123,21.851006126942224,33.64696627516123,79.5423811950618,51.65529275851489,21.851006126942224,51.65529275851489,33.547482328035116,84010.0
8,35.36775297688487,44.569929711044246,36.78253311876265,44.569929711044246,56.16740017169731,46.35197350243216,36.78253311876265,46.35197350243216,38.25584282522902,83710.0
9,62.81863791697185,44.7448068949157,49.89260950270441,44.7448068949157,31.872523173757465,35.53656904597526,49.89260950270441,35.53656904597526,39.62880273992081,83410.0
10,92.46260617941886,32.55166771915445,58.503169280542764,32.55166771915445,11.4619415643626,20.59474619498787,58.503169280542764,20.59474619498787,37.01908790547505,83110.0
11,118.72789654563726,8.117808759733109,60.03518550302414,8.117808759733109,0.5576917032692926,4.103337974982827,60.03518550302414,4.103337974982827,30.35987711865149,82810.0
12,134.88148036543885,-25.6301531991549,52.61353925971339,-25.6301531991549,4.873399453745211,-9.998872316206405,52.61353925971339,-9.998872316206405,20.525691581914995,82510.0
13,134.23764414185524,-61.82945900404387,36.14303370146401,-61.82945900404387,28.482035100619928,-16.648137978596914,36.14303370146401,-16.648137978596914,9.73348302543852,82210.0
14,112.91646293738131,-89.38903035615087,13.738402353402515,-89.38903035615087,70.76776842604357,-10.875804750547196,13.738402353402515,-10.875804750547196,1.6730613915115085,81910.0
15,74.02633069689298,-95.37429725067085,-7.365092883191261,-95.37429725067085,122.88343828839665,9.490308987611215,-7.365092883191261,9.490308987611215,0.7339897230441682,81610.0
16,30.725491531373734,-71.6269266191626,-17.31209672125633,-71.6269266191626,166.9843461686614,40.36142169591804,-17.31209672125633,40.36142169591804,9.756192527364552,81310.0
17,2.9423456064077653,-23.191990469070703,-8.92295476161385,-23.191990469070703,182.87337421517438,70.36306924121828,-8.92295476161385,70.36306924121828,27.0734381424704,81010.0
18,5.589163849062409,30.01721531610599,15.99751241189054,30.01721531610599,161.24317547272412,85.93346087370145,15.99751241189054,85.93346087370145,45.7981046578196,80710.0
19,37.03875729658391,64.41808479667533,46.18792888440536,64.41808479667533,112.04023126647728,80.33398431194749,46.18792888440536,80.33398431194749,57.60129063509388,80410.0
20,80.48300541383993,68.12154579995953,68.3980591599308,68.12154579995953,57.65985480737801,57.89460940386871,68.3980591599308,57.89460940386871,58.13209204146839,80110.0
21,116.57736420086503,45.60637167255536,75.45207769028472,45.60637167255536,17.842341677486502,29.518720193321773,75.45207769028472,29.518720193321773,48.839210045809196,79810.0
22,134.03589759623793,10.426572503599209,68.02990033632443,10.426572503599209,0.8117589592054463,5.292501217974654,68.02990033632443,5.292501217974654,34.53290925179138,79510.0
23,131.41285969850748,-24.046040736302356,51.40004850565489,-24.046040736302356,4.400990365780057,-9.404972682764125,51.40004850565489,-9.404972682764125,20.108062167683993,79210.0
24,113.45097354569756,-49.26255403333485,31.6246777166088,-49.26255403333485,21.392275915821465,-13.731745363909342,31.6246777166088,-13.731745363909342,8.818369566122605,78910.0
25,86.97867039633262,-61.81175045505436,13.47035476868954,-61.81175045505436,43.92903178826965,-9.572187913448884,13.47035476868954,-9.572187913448884,2.0882343994675536,78610.0
26,58.405004924529734,-61.93194477152746,-0.12200196136324575,-61.93194477152746,65.67517954933365,0.130489167556155,-0.12200196136324575,0.130489167556155,0.0016851348387042701,78310.0
27,32.71831239098158,-51.91117667372595,-7.8026248803153715,-51.91117667372595,82.36796141520094,12.381773710440424,-7.8026248803153715,12.381773710440424,1.8619520022304876,78010.0
28,13.334247588705692,-34.952999531048214,-9.380785174330287,-34.952999531048214,91.63217809256726,24.594038519239408,-9.380785174330287,24.594038519239408,6.601325180177687,77710.0
29,2.277854156376023,-14.519927690871308,-5.445482323071567,-14.519927690871308,92.59577362411972,34.72908647781542,-5.445482323071567,34.72908647781542,13.025851072681652,77410.0
30,0.4208603139744417,5.99606024414689,2.895226442752896,5.99606024414689,85.5480407436779,41.30371072301693,2.895226442752896,41.30371072301693,19.942776625380624,77110.0
31,7.653520744652434,23.427794970632277,14.166224930174414,23.427794970632277,71.71666511089873,43.36431119718378,14.166224930174414,43.36431119718378,26.222530483759886,76810.0
32,22.950566215909245,34.93100911321525,26.602330984588807,34.93100911321525,53.166262705698735,40.48830627908409,26.602330984588807,40.48830627908409,30.83688060609727,76510.0
33,44.3297144848042,38.12303572219707,38.19260951760549,38.12303572219707,32.78655044635797,32.8440299133363,38.19260951760549,32.8440299133363,32.90742180898451,76210.0
34,68.7329522485818,31.354457744998797,46.747389919541355,31.354457744998797,14.305003356327976,21.323712631402756,46.747389919541355,21.323712631402756,31.797046499367216,75910.0
35,91.9172848565742,14.20690410367845,50.07031819832285,14.20690410367845,2.1982559707139173,7.737450458310543,50.07031819832285,7.737450458310543,27.277789663426343,75610.0
36,108.55595826160132,-11.724251721991145,46.35616640551531,-11.724251721991145,1.2691954618694965,-5.007943194615428,46.35616640551531,-5.007943194615428,19.797965449375106,75310.0
37,112.93601884482852,-41.8679971714902,34.94887705050237,-41.8679971714902,15.524817454523676,-12.957352517812636,34.94887705050237,-12.957352517812636,10.817434327903923,75010.0
38,100.78779348583757,-68.0874805294717,17.466785084510217,-68.0874805294717,46.000418639708045,-11.800035973109756,17.466785084510217,-11.800035973109756,3.0287080370676778,74710.0
39,72.46643836792076,-79.75764083519465,-1.1778559243521973,-79.75764083519465,87.78668313416286,1.2970891993226197,-1.1778559243521973,1.2970891993226197,0.020366001268575802,74410.0
40,36.16915379057211,-68.10533218993352,-13.19452469695506,-68.10533218993352,128.24621581070417,24.84725446039622,-13.19452469695506,24.84725446039622,4.814710114536657,74110.0
41,7.36101102190287,-33.255551766789566,-11.322772798416114,-33.255551766789566,150.26417865753493,51.16398004539329,-11.322772798416114,51.16398004539329,17.421286961015333,73810.0
42,0.9675388535966035,11.71955817492085,5.6769527738390115,11.71955817492085,142.10033943727447,68.83159772387471,5.6769527738390115,68.83159772387471,33.34147130857682,73510.0
43,20.487398723408454,46.79900999970408,30.543741798704755,46.79900999970408,106.90769287648764,69.77503327927822,30.543741798704755,69.77503327927822,45.5405764728604,73210.0
44,55.116375296326666,58.0896784364751,51.9710108550302,58.0896784364751,61.224754293848996,54.7767687102462,51.9710108550302,54.7767687102462,49.00934690357611,72910.0
45,88.28380147489743,45.32919221380379,61.98543033653382,45.32919221380379,23.274795593567866,31.827519709689117,61.98543033653382,31.827519709689117,43.525428911193494,72610.0
46,108.04957125853896,18.27339105970956,59.26864409350685,18.27339105970956,3.0909634181482826,10.024132663092576,59.26864409350685,10.024132663092576,32.51518006994343,72310.0
47,110.8625786219975,-11.345201883657023,47.36475597520368,-11.345201883657023,1.1618711697335942,-4.846833495863146,47.36475597520368,-4.846833495863146,20.24000223754281,72010.0
48,99.44223698517764,-35.049729915303004,31.347634504969115,-35.049729915303004,12.355069406574218,-11.04866093042975,31.347634504969115,-11.04866093042975,9.88504959143011,71710.0
49,79.18930292670242,-48.792550585083816,15.592849254462138,-48.792550585083816,30.065543500811028,-9.607106130155,15.592849254462138,-9.607106130155,3.0726575998569237,71410.0
50,55.64789430204639,-51.98835504303364,3.0000524828068995,-51.98835504303364,48.57236598764395,-2.801862039842254,3.0000524828068995,-2.801862039842254,0.1633317388202493,71110.0
51,33.33851215178287,-46.128038950718164,-4.946136128220712,-46.128038950718164,63.82837300748565,6.84527757604172,-4.946136128220712,6.84527757604172,0.7350071067556813,70810.0
52,15.468060271402578,-33.70082560722063,-7.8345239384995145,-33.70082560722063,73.43297650869658,17.072583382683966,-7.8345239384995145,17.072583382683966,3.9696151500625008,70510.0
53,4.029630588569274,-17.53565092605404,-5.986143116852781,-17.53565092605404,76.3308005348672,26.05893950326094,-5.986143116852781,26.05893950326094,8.89664538374925,70210.0
54,0.0035879085687857935,-0.45728753736391603,-0.204402806651956,-0.45728753736391603,72.50225188736867,32.45066607785988,-0.204402806651956,32.45066607785988,14.52491365632478,69910.0
55,3.5267731542323926,14.874558965747674,8.378495059936645,14.874558965747674,62.74177723226235,35.33987762326095,8.378495059936645,35.33987762326095,19.906933067186177,69610.0
