,x,y,z,vx,vy,vz,time
0,-6815.886056844237,-3470.503173803538,53.51526880496858,1.8787920412706025,-6.042050515239582,4.037587779688791,10
1,-6815.89680060683,-3470.4048556266766,53.47474385219699,1.8788652348203831,-6.042022370246489,4.037586435026298,10
2,-6816.014042871243,-3470.4409809998197,53.42364388722679,1.8788965454058888,-6.042093422245137,4.037816663939185,10
3,-6815.927009023875,-3470.5546725488753,53.511936666261846,1.8789092389274678,-6.042078883734792,4.037752153829903,10
4,-6815.846688692626,-3470.4741588499114,53.52872042013522,1.8788347378509185,-6.042093070845757,4.037707054016328,10
5,-6815.870310230963,-3470.3902570365576,53.485319090773935,1.8788421711036776,-6.042034482877403,4.0376355052446256,10
6,-6815.971111131425,-3470.516729179526,53.47467803016851,1.878876700968529,-6.0420584767653995,4.0377496164248825,10
7,-6815.8494495116665,-3470.4562825748935,53.51803006438328,1.8787729377904392,-6.0420562988824855,4.037518379236691,10
8,-6815.871829619715,-3470.4221657043695,53.49473902278476,1.878784916631274,-6.042016504816993,4.037454043191167,10
9,-6815.9641405367065,-3470.5147795257044,53.477092424017506,1.8789155115938851,-6.042077378424209,4.037777692151932,10
10,-6816.12266676494,-3470.6049073787176,53.42096385887189,1.878808929047422,-6.04206717218069,4.037624023608705,10
11,-6815.992456199392,-3470.504283749098,53.455170467324095,1.8788832017090336,-6.0420940987789065,4.037789274705477,10
12,-6815.893267703678,-3470.4059828063378,53.47661999044366,1.8789152423943625,-6.0420553538902375,4.037826637241961,10
13,-6815.834630639798,-3470.459990527468,53.52800978127348,1.8787523564606399,-6.042033833735057,4.037420760830693,10
14,-6815.821329633924,-3470.3998415013925,53.51307133873138,1.8789005900973568,-6.0420116693524495,4.037624392091667,10
15,-6815.9014613779445,-3470.372058724771,53.45834884990875,1.8788337297990763,-6.042057499581745,4.0376346084857895,10
16,-6816.02797749326,-3470.440341165183,53.41518051477513,1.8787987362556327,-6.042042184611598,4.037553827382916,10
17,-6815.665708158591,-3470.342319523654,53.58428632405098,1.878882706034323,-6.042052913209648,4.037718310243648,10
18,-6815.873695623998,-3470.433245337576,53.49760648867098,1.8788825369549917,-6.042024292997059,4.037680101844947,10
19,-6815.904200326295,-3470.459735489827,53.48873386581987,1.8788298151521732,-6.042026320451013,4.037548096694189,10
20,-6815.881586079691,-3470.483134753676,53.511541088642005,1.8788392994455496,-6.042068795598913,4.037681437287347,10
